Country;Sex;Year;Unit;VALUE
PR;Total;2006;R;21.60725408
PR;Total;2007;R;21.4028489
PR;Total;2008;R;24.22374537
PR;Total;2009;R;26.58116208
PR;Total;2010;R;28.77221956
PR;Total;2011;R;33.11926136
PR;Total;2012;R;28.7001247
PR;Total;2013;R;26.37087902
PR;Total;2014;R;20.38413084
PR;Total;2017;R;23.04281475
PR;Total;2018;R;21.08831497
PR;Total;2019;R;20.65859322
PR;Total;2020;R;18.49107255
PT;Total;1990;R;1.565066801
PT;Total;1991;R;1.533404258
PT;Total;1992;R;1.433652831
PT;Total;1993;R;1.398983444
PT;Total;1994;R;1.423589293
PT;Total;1995;R;1.080135982
PT;Total;1996;R;1.045982165
PT;Total;1997;R;1.120441131
PT;Total;1998;R;1.223804945
PT;Total;1999;R;1.06294787
PT;Total;2000;R;1.126528911
PT;Total;2001;R;1.015330917
PT;Total;2002;R;1.145773928
PT;Total;2005;R;1.284675045
PT;Total;2019;R;0.870315381
PT;Total;2020;R;0.912059158
PY;Total;2000;R;18.69175733
PY;Total;2001;R;24.20584028
PY;Total;2002;R;24.8013452
PY;Total;2003;R;22.81206956
PY;Total;2004;R;21.09742929
PY;Total;2005;R;15.22983399
PY;Total;2006;R;12.54817179
PY;Total;2007;R;13.05341564
PY;Total;2008;R;13.69773811
PY;Total;2009;R;13.31933802
PY;Total;2010;R;11.85976287
PY;Total;2011;R;10.37262347
PY;Total;2012;R;10.10665716
PY;Total;2013;R;9.277644732
PY;Total;2014;R;8.75820741
PY;Total;2015;R;9.224449546
PY;Total;2016;R;9.870345852
PY;Total;2017;R;7.878191796
PY;Total;2018;R;7.144839995
PY;Total;2019;R;7.864136118
PY;Total;2020;R;6.743750114
LK;Total;1995;R;1.183806595
LK;Total;1996;R;4.37551549
LK;Total;1997;R;1.566849094
LK;Total;1998;R;1.499688065
LK;Total;1999;R;1.730842459
LK;Total;2000;R;1.302725892
LK;Total;2001;R;1.691889926
LK;Total;2002;R;2.514673118
LK;Total;2004;R;2.738694327
LK;Total;2005;R;2.319760221
LK;Total;2008;R;1.218660966
LK;Total;2009;R;1.111761323
LK;Total;2010;R;0.789026223
LK;Total;2011;R;0.578361473
LK;Total;2012;R;0.612980282
LK;Total;2013;R;0.553822169
LK;Total;2014;R;0.541927827
LK;Total;2015;R;1.192274064
LK;Total;2016;R;0.409867539
LK;Total;2017;R;0.716206683
LK;Total;2018;R;0.49352475
LK;Total;2019;R;0.70261062
LK;Total;2020;R;0.940915228
PF;Total;2006;R;1.149394461
PF;Total;2007;R;2.664464043
PF;Total;2008;R;3.408264663
PF;Total;2009;R;0.3769943
QA;Total;1990;R;0.839850926
QA;Total;1991;R;0.820758627
QA;Total;1992;R;1.211135177
QA;Total;1993;R;0.797640579
QA;Total;1994;R;0.986107715
QA;Total;1998;R;0.362603931
QA;Total;1999;R;0.525867418
QA;Total;2000;R;0.168785772
QA;Total;2001;R;0.812990945
QA;Total;2004;R;0.663717989
QA;Total;2005;R;0.693312996
QA;Total;2006;R;0.488900014
QA;Total;2007;R;0.738648814
QA;Total;2008;R;0.835264883
QA;Total;2009;R;0.483400043
QA;Total;2010;R;0.215479045
QA;Total;2011;R;0.196476971
QA;Total;2012;R;0.318750063
QA;Total;2013;R;0.385178502
QA;Total;2014;R;0.365972376
QA;Total;2015;R;0.23385358
QA;Total;2016;R;0.452083143
QA;Total;2017;R;0.440411094
QA;Total;2018;R;0.359494723
QA;Total;2019;R;0.388408341
QA;Total;2020;R;0.416513367
QA;Total;2004;R;2.941699356
QA;Total;2005;R;3.158168666
QA;Total;2006;R;2.37341871
QA;Total;2007;R;2.967623231
QA;Total;2008;R;2.205004134
QA;Total;2009;R;1.821429482
RO;Total;1990;R;3.388797792
RO;Total;1991;R;3.521390057
RO;Total;1992;R;3.589177675
RO;Total;1993;R;3.168943971
RO;Total;1994;R;3.357009189
RO;Total;1995;R;3.300711303
RO;Total;1996;R;3.165874365
RO;Total;1997;R;3.061278581
RO;Total;1998;R;2.497074395
RO;Total;1999;R;2.538330358
RO;Total;2000;R;2.511584117
RO;Total;2001;R;3.178810983
RO;Total;2002;R;3.001837985
RO;Total;2003;R;3.204360435
RO;Total;2004;R;2.256939858
RO;Total;2005;R;2.021731324
RO;Total;2006;R;1.681241191
RO;Total;2007;R;1.801827843
RO;Total;2008;R;1.449865314
RO;Total;2009;R;1.250121439
RO;Total;2010;R;1.299344564
RO;Total;2011;R;1.008028926
RO;Total;2012;R;1.048079821
RO;Total;2013;R;1.082811216
RO;Total;2014;R;1.622086085
RO;Total;2015;R;1.701364635
RO;Total;2016;R;1.545744958
RO;Total;2017;R;1.297448057
RO;Total;2018;R;1.281649698
RO;Total;2019;R;1.260033924
RO;Total;2020;R;1.46067494
RU;Total;1990;R;14.33252635
RU;Total;1991;R;15.28491553
RU;Total;1992;R;22.87200762
RU;Total;1993;R;30.3692873
RU;Total;1994;R;32.26840562
RU;Total;1995;R;30.53212721
RU;Total;1996;R;26.40371236
RU;Total;1997;R;23.68848254
RU;Total;1998;R;22.76931353
RU;Total;1999;R;26.018284
RU;Total;2000;R;28.06600244
RU;Total;2001;R;29.43206907
RU;Total;2002;R;30.47328758
RU;Total;2003;R;28.88026209
RU;Total;2004;R;27.24585173
RU;Total;2005;R;24.803698
RU;Total;2006;R;20.11390843
RU;Total;2007;R;17.71317921
RU;Total;2008;R;12.69679367
RU;Total;2009;R;12.32078522
RU;Total;2010;R;11.63234219
RU;Total;2011;R;11.25585197
RU;Total;2012;R;11.28311779
RU;Total;2013;R;11.10892038
RU;Total;2014;R;11.41673425
RU;Total;2015;R;11.48118304
RU;Total;2016;R;10.91995124
RU;Total;2017;R;9.134193423
RU;Total;2018;R;8.209475626
RU;Total;2019;R;7.67932162
RU;Total;2020;R;7.330002797
RW;Total;2006;R;3.527456995
RW;Total;2007;R;2.889874537
RW;Total;2008;R;1.511885308
RW;Total;2010;R;2.898597497
RW;Total;2012;R;2.426616648
RW;Total;2013;R;3.320526645
RW;Total;2014;R;3.861551122
RW;Total;2015;R;2.577168608
SA;Total;1999;R;0.911137773
SA;Total;2000;R;0.837211283
SA;Total;2001;R;1.080053876
SA;Total;2002;R;1.307020369
SA;Total;2003;R;1.113256232
SA;Total;2004;R;1.301189149
SA;Total;2005;R;1.247051636
SA;Total;2006;R;1.040887999
SA;Total;2007;R;1.052230791
SA;Total;2018;R;0.664634054
SA;Total;2019;R;0.831666863
SN;Total;2015;R;0.267518152
SG;Total;1990;R;1.559923637
SG;Total;1991;R;1.644554397
SG;Total;1992;R;1.343900349
SG;Total;1993;R;1.754491574
SG;Total;1994;R;1.434551795
SG;Total;1995;R;1.531496067
SG;Total;1996;R;0.907047678
SG;Total;1997;R;1.012757817
SG;Total;1998;R;1.036075904
SG;Total;1999;R;0.986158133
SG;Total;2000;R;1.017654569
SG;Total;2001;R;0.784861975
SG;Total;2002;R;0.755285721
SG;Total;2003;R;0.653875411
SG;Total;2004;R;0.478789391
SG;Total;2006;R;0.386159674
SG;Total;2007;R;0.393130782
SG;Total;2008;R;0.565349124
SG;Total;2009;R;0.402688834
SG;Total;2010;R;0.370285919
SG;Total;2011;R;0.303972156
SG;Total;2012;R;0.204861971
SG;Total;2013;R;0.311713153
SG;Total;2014;R;0.253364866
SG;Total;2015;R;0.250351252
SG;Total;2016;R;0.318379801
SG;Total;2017;R;0.192710565
SG;Total;2018;R;0.156317765
SG;Total;2019;R;0.206741745
SG;Total;2020;R;0.170930149
SH;Total;1994;R;0
SH;Total;1995;R;0
SH;Total;1996;R;0
SH;Total;1997;R;0
SH;Total;1998;R;0
SH;Total;1999;R;0
SH;Total;2000;R;0
SH;Total;2001;R;0
SH;Total;2002;R;0
SH;Total;2003;R;0
SH;Total;2004;R;18.21825469
SH;Total;2005;R;0
SH;Total;2006;R;0
SH;Total;2007;R;0
SH;Total;2008;R;0
SH;Total;2009;R;0
SB;Total;2004;R;4.36158404
SB;Total;2005;R;5.532880205
SB;Total;2006;R;4.780849994
SB;Total;2007;R;5.283124684
SB;Total;2008;R;3.774589464
SL;Total;2004;R;2.061098694
SL;Total;2005;R;1.753569
SL;Total;2006;R;1.732644393
SL;Total;2007;R;2.237195852
SL;Total;2008;R;2.99987006
SL;Total;2009;R;2.518837477
SL;Total;2010;R;2.540667831
SL;Total;2011;R;2.849203396
SL;Total;2012;R;1.683404876
SL;Total;2015;R;1.728967838
SV;Total;1994;R;137.9560569
SV;Total;1995;R;141.7225805
SV;Total;1996;R;119.3685069
SV;Total;1997;R;114.3868877
SV;Total;1998;R;96.31299239
SV;Total;1999;R;65.78458858
SV;Total;2000;R;60.30982026
SV;Total;2001;R;60.57026142
SV;Total;2002;R;47.55004873
SV;Total;2003;R;55.9886221
SV;Total;2004;R;64.69337217
SV;Total;2005;R;64.14277037
SV;Total;2006;R;64.59524344
SV;Total;2007;R;57.27331836
SV;Total;2008;R;51.84476188
SV;Total;2009;R;71.16318846
SV;Total;2010;R;64.47411551
SV;Total;2011;R;70.38004743
SV;Total;2012;R;41.58436095
SV;Total;2013;R;40.10484392
SV;Total;2014;R;62.28630286
SV;Total;2015;R;105.2311885
SV;Total;2016;R;83.00639209
SV;Total;2017;R;62.02133835
SV;Total;2018;R;52.11237334
SV;Total;2019;R;37.15784336
SM;Total;1995;R;0
SM;Total;1996;R;0
SM;Total;1997;R;0
SM;Total;1998;R;0
SM;Total;1999;R;0
SM;Total;2000;R;0
SM;Total;2001;R;0
SM;Total;2002;R;3.549245785
SM;Total;2003;R;0
SM;Total;2004;R;0
SM;Total;2005;R;0
SM;Total;2006;R;0
SM;Total;2007;R;0
SM;Total;2008;R;0
SM;Total;2009;R;0
SM;Total;2010;R;0
SM;Total;2011;R;0
PM;Total;2006;R;0
PM;Total;2007;R;0
PM;Total;2008;R;15.9083678
PM;Total;2009;R;15.76541069
RS;Total;2000;R;2.403133686
RS;Total;2001;R;2.582148175
RS;Total;2002;R;2.139846684
RS;Total;2003;R;1.894055163
RS;Total;2004;R;1.774384232
RS;Total;2005;R;1.598900479
RS;Total;2006;R;1.705679903
RS;Total;2007;R;1.878875387
RS;Total;2008;R;1.545235955
RS;Total;2009;R;1.70668246
RS;Total;2010;R;1.445848846
RS;Total;2011;R;1.506064251
RS;Total;2012;R;1.241594628
RS;Total;2013;R;1.592126017
RS;Total;2014;R;1.348574624
RS;Total;2015;R;1.171596403
RS;Total;2016;R;1.389208426
RS;Total;2017;R;1.064598115
RS;Total;2018;R;1.226890579
RS;Total;2019;R;1.025965125
RS;Total;2020;R;1.018613152
SS;Total;2012;R;14.87099413
ST;Total;1990;R;6.710790112
ST;Total;1991;R;5.74010447
ST;Total;1992;R;9.63282868
ST;Total;1993;R;6.295940692
ST;Total;1994;R;6.181138257
ST;Total;2006;R;2.47408397
ST;Total;2007;R;2.405335033
ST;Total;2008;R;8.181297554
ST;Total;2009;R;2.842895887
ST;Total;2010;R;3.326458652
ST;Total;2011;R;3.251662412
SR;Total;2000;R;14.43908405
SR;Total;2001;R;16.57664917
SR;Total;2002;R;11.82013487
SR;Total;2003;R;12.29664425
SR;Total;2004;R;9.317776697
SR;Total;2005;R;13.81489245
SR;Total;2006;R;12.27013291
SR;Total;2007;R;8.803144092
SR;Total;2008;R;8.315252494
SR;Total;2013;R;5.298787674
SR;Total;2014;R;5.783710901
SR;Total;2015;R;6.080810393
SR;Total;2016;R;7.258140181
SR;Total;2017;R;6.310243102
SR;Total;2018;R;6.597371121
SR;Total;2019;R;5.160287118
SR;Total;2020;R;9.375522046
SK;Total;1990;R;1.758547629
SK;Total;1991;R;2.410896196
SK;Total;1993;R;2.56208282
SK;Total;1994;R;2.405417672
SK;Total;1995;R;2.381187133
SK;Total;1996;R;2.451348167
SK;Total;1997;R;2.596823491
SK;Total;1998;R;2.372455935
SK;Total;1999;R;2.612219369
SK;Total;2000;R;2.389239753
SK;Total;2001;R;2.185187209
SK;Total;2002;R;2.240689288
SK;Total;2003;R;2.537110331
SK;Total;2004;R;2.000231879
SK;Total;2005;R;1.722553335
SK;Total;2006;R;1.518891491
SK;Total;2007;R;1.518886145
SK;Total;2008;R;1.592780777
SK;Total;2009;R;1.444137164
SK;Total;2010;R;1.517312255
SK;Total;2011;R;1.608450615
SK;Total;2012;R;1.163457678
SK;Total;2013;R;1.309547282
SK;Total;2014;R;1.197318449
SK;Total;2015;R;0.80947617
SK;Total;2016;R;1.047408848
SK;Total;2017;R;1.358320807
SK;Total;2018;R;1.136985269
SK;Total;2019;R;1.392703553
SK;Total;2020;R;1.153921603
SI;Total;1990;R;2.043456851
SI;Total;1991;R;1.992250147
SI;Total;1992;R;2.39359474
SI;Total;1993;R;1.299636102
SI;Total;1994;R;2.054802072
SI;Total;1995;R;2.209804904
SI;Total;1996;R;1.910911304
SI;Total;1997;R;1.811359944
SI;Total;1998;R;0.70444363
SI;Total;1999;R;1.257782529
SI;Total;2000;R;1.81112939
SI;Total;2001;R;1.408835512
SI;Total;2002;R;1.811534949
SI;Total;2003;R;1.056415081
SI;Total;2004;R;1.35662985
SI;Total;2005;R;1.002516818
SI;Total;2006;R;0.599272782
SI;Total;2007;R;1.192767061
SI;Total;2008;R;0.4943034
SI;Total;2009;R;0.639195361
SI;Total;2010;R;0.734093659
SI;Total;2011;R;0.780001541
SI;Total;2012;R;0.680329629
SI;Total;2013;R;0.581643336
SI;Total;2014;R;0.773885991
SI;Total;2015;R;0.965624259
SI;Total;2016;R;0.482112424
SI;Total;2017;R;0.915047474
SI;Total;2018;R;0.481269937
SI;Total;2019;R;0.481080545
SI;Total;2020;R;0.529117836
SE;Total;1990;R;1.108857731
SE;Total;1991;R;1.333311691
SE;Total;1992;R;1.312345778
SE;Total;1993;R;1.23474151
SE;Total;1994;R;1.1365916
SE;Total;1995;R;0.98456151
SE;Total;1996;R;1.117484914
SE;Total;1997;R;0.980960681
SE;Total;1998;R;1.037104207
SE;Total;1999;R;1.138271214
SE;Total;2000;R;1.080881215
SE;Total;2001;R;0.977769566
SE;Total;2002;R;1.132197765
SE;Total;2003;R;0.949567997
SE;Total;2004;R;1.1901249
SE;Total;2005;R;0.918281062
SE;Total;2006;R;1.000421056
SE;Total;2007;R;1.211401449
SE;Total;2008;R;0.887788608
SE;Total;2009;R;0.998594988
SE;Total;2010;R;0.969099878
SE;Total;2011;R;0.855630338
SE;Total;2012;R;0.712577848
SE;Total;2013;R;0.904552457
SE;Total;2014;R;0.897634856
SE;Total;2015;R;1.146959395
SE;Total;2016;R;1.077673522
SE;Total;2017;R;1.140850054
SE;Total;2018;R;1.083072677
SE;Total;2019;R;1.105975245
SE;Total;2020;R;1.227811515
SZ;Total;1990;R;19.81948462
SZ;Total;1991;R;20.11198828
SZ;Total;1992;R;20.06931989
SZ;Total;1993;R;19.60108414
SZ;Total;1994;R;16.7470599
SZ;Total;1998;R;16.83807487
SZ;Total;1999;R;11.46760151
SZ;Total;2000;R;12.73084604
SZ;Total;2001;R;18.15297433
SZ;Total;2002;R;13.14945037
SZ;Total;2003;R;13.19911302
SZ;Total;2004;R;14.22604008
SZ;Total;2005;R;13.48761614
SZ;Total;2006;R;12.25756325
SZ;Total;2007;R;11.60503371
SZ;Total;2008;R;20.66769021
SZ;Total;2009;R;17.68385058
SZ;Total;2010;R;19.53343269
SZ;Total;2011;R;16.04434208
SZ;Total;2012;R;9.636009024
SZ;Total;2013;R;9.384980167
SZ;Total;2014;R;10.7760392
SZ;Total;2015;R;10.14457836
SZ;Total;2016;R;10.41298248
SZ;Total;2017;R;11.55752804
SC;Total;2004;R;11.44321875
SC;Total;2006;R;10.05272094
SC;Total;2007;R;8.880797496
SC;Total;2008;R;6.633499171
SC;Total;2009;R;15.42054016
SC;Total;2010;R;9.860528305
SC;Total;2011;R;17.41363923
SC;Total;2012;R;4.319281272
SC;Total;2013;R;19.27256764
SC;Total;2014;R;16.98261405
SC;Total;2015;R;7.369895032
SC;Total;2016;R;12.53774383
SC;Total;2017;R;7.260055176
SC;Total;2018;R;9.269367829
SC;Total;2019;R;10.23112102
SY;Total;1997;R;1.950537017
SY;Total;1998;R;2.153903039
SY;Total;1999;R;2.06069792
SY;Total;2000;R;2.17539046
SY;Total;2001;R;2.242559667
SY;Total;2002;R;2.153983101
SY;Total;2003;R;2.325552818
SY;Total;2004;R;2.389522851
SY;Total;2005;R;2.341897671
SY;Total;2006;R;2.340070235
SY;Total;2007;R;2.681321607
SY;Total;2008;R;2.560003159
SY;Total;2009;R;2.244661184
SY;Total;2010;R;2.167345167
TC;Total;1990;R;0
TC;Total;1991;R;0
TC;Total;1992;R;7.33191583
TC;Total;1993;R;6.884207628
TC;Total;1994;R;12.98785635
TC;Total;1995;R;6.164848036
TC;Total;1996;R;5.906674542
TC;Total;1997;R;11.38563133
TC;Total;1998;R;0
TC;Total;1999;R;0
TC;Total;2000;R;0
TC;Total;2001;R;0
TC;Total;2002;R;8.609556608
TC;Total;2003;R;0
TC;Total;2005;R;0
TC;Total;2007;R;6.582628444
TC;Total;2008;R;6.41025641
TC;Total;2009;R;6.263113394
TC;Total;2013;R;11.5164253
TC;Total;2014;R;5.654349608
TH;Total;1990;R;9.448674777
TH;Total;1991;R;9.759665052
TH;Total;1992;R;10.30709751
TH;Total;1993;R;9.397404234
TH;Total;1994;R;8.502438385
TH;Total;1995;R;7.637814629
TH;Total;1996;R;7.440521974
TH;Total;1997;R;7.867326924
TH;Total;1998;R;8.705027253
TH;Total;1999;R;8.109335545
TH;Total;2000;R;8.168045187
TH;Total;2001;R;7.900635812
TH;Total;2002;R;7.082978371
TH;Total;2003;R;9.967487617
TH;Total;2004;R;6.574321224
TH;Total;2005;R;7.346805238
TH;Total;2006;R;7.12174306
TH;Total;2007;R;6.701211374
TH;Total;2008;R;5.973157167
TH;Total;2009;R;5.537872482
TH;Total;2010;R;5.437902016
TH;Total;2011;R;4.897925645
TJ;Total;1990;R;3.179523265
TJ;Total;1991;R;2.74041798
TJ;Total;1992;R;10.99502225
TJ;Total;1993;R;23.31353649
TJ;Total;1994;R;11.19882152
TJ;Total;1995;R;7.545787317
TJ;Total;1996;R;8.271589789
TJ;Total;1997;R;8.386091617
TJ;Total;1998;R;8.146139418
TJ;Total;1999;R;5.833653612
TJ;Total;2000;R;4.552526097
TJ;Total;2001;R;3.687578242
TJ;Total;2002;R;2.800745185
TJ;Total;2003;R;2.507051081
TJ;Total;2004;R;2.131366952
TJ;Total;2005;R;2.312456126
TJ;Total;2006;R;2.802419326
TJ;Total;2007;R;1.868982355
TJ;Total;2008;R;1.386977172
TJ;Total;2009;R;1.317084404
TJ;Total;2010;R;2.404549674
TJ;Total;2011;R;1.636893607
TJ;Total;2020;R;0.912175148
TM;Total;1990;R;9.011997357
TM;Total;1991;R;8.075608811
TM;Total;1992;R;7.590049138
TM;Total;1993;R;8.277673046
TM;Total;1994;R;7.484620684
TM;Total;1995;R;6.392827105
TM;Total;1996;R;7.790383634
TM;Total;1997;R;8.220200339
TM;Total;1998;R;7.816966079
TM;Total;1999;R;7.187425901
TM;Total;2000;R;5.912144208
TM;Total;2001;R;5.433726395
TM;Total;2002;R;5.227745315
TM;Total;2003;R;5.004562099
TM;Total;2004;R;4.443597775
TM;Total;2005;R;4.332598895
TM;Total;2006;R;4.220274197
TL;Total;2004;R;2.366525395
TL;Total;2005;R;4.622511632
TL;Total;2006;R;4.820761149
TL;Total;2007;R;5.982315503
TL;Total;2008;R;3.316190209
TL;Total;2009;R;2.978722612
TL;Total;2010;R;3.566474047
TL;Total;2015;R;4.095983094
TO;Total;1995;R;2.08394115
TO;Total;1996;R;2.077555133
TO;Total;1997;R;2.069943387
TO;Total;2000;R;1.020803985
TO;Total;2001;R;6.092483906
TO;Total;2002;R;6.059198368
TO;Total;2003;R;6.024640781
TO;Total;2004;R;1.99572914
TO;Total;2005;R;3.964006818
TO;Total;2006;R;7.865190633
TO;Total;2007;R;0.974877409
TO;Total;2008;R;3.869070649
TO;Total;2009;R;7.699933588
TO;Total;2010;R;0.961714159
TO;Total;2011;R;1.931284884
TO;Total;2012;R;0.973368634
TO;Total;2019;R;2.870895815
TT;Total;2000;R;9.47000337
TT;Total;2001;R;11.87455126
TT;Total;2002;R;13.38855787
TT;Total;2003;R;17.84094911
TT;Total;2004;R;20.15324215
TT;Total;2005;R;29.77253322
TT;Total;2006;R;28.48254811
TT;Total;2007;R;29.88268562
TT;Total;2008;R;41.61439508
TT;Total;2009;R;38.38231052
TT;Total;2010;R;35.61360816
TT;Total;2011;R;26.34375608
TT;Total;2012;R;28.25669572
TT;Total;2013;R;30.06556805
TT;Total;2014;R;29.72832713
TT;Total;2015;R;30.64950683
TT;Total;2016;R;33.61007809
TT;Total;2017;R;35.69209427
TT;Total;2018;R;37.12654901
TT;Total;2019;R;38.56716529
TN;Total;2004;R;1.945665447
TN;Total;2005;R;2.572531028
TN;Total;2006;R;2.440886675
TN;Total;2007;R;2.649269088
TN;Total;2008;R;2.688578582
TN;Total;2009;R;2.422643796
TN;Total;2010;R;2.689171712
TN;Total;2012;R;3.060756101
TN;Total;2019;R;4.882544868
TN;Total;2020;R;4.755209112
QA;Total;2003;R;4.292670102
QA;Total;2004;R;4.348544334
QA;Total;2005;R;4.867204044
QA;Total;2006;R;4.607543669
QA;Total;2007;R;5.172325532
QA;Total;2008;R;4.625197668
QA;Total;2010;R;4.236316091
QA;Total;2011;R;4.167843652
QA;Total;2012;R;4.308044123
QA;Total;2015;R;2.846067371
QA;Total;2016;R;3.387288259
QA;Total;2017;R;3.132533498
QA;Total;2018;R;2.615979652
QA;Total;2019;R;2.404422209
QA;Total;2020;R;2.484020839
TV;Total;2002;R;0
TV;Total;2003;R;0
TV;Total;2004;R;0
TV;Total;2005;R;0
TV;Total;2006;R;0
TV;Total;2007;R;0
TV;Total;2008;R;0
TV;Total;2009;R;0
TV;Total;2010;R;9.504799924
TV;Total;2011;R;9.410878976
TV;Total;2012;R;18.61504095
TV;Total;2019;R;0
CN;Total;2001;R;1.384069585
CN;Total;2006;R;0.998955216
CN;Total;2007;R;0.767646425
CN;Total;2008;R;0.829747824
CN;Total;2009;R;0.78339575
CN;Total;2010;R;0.771965791
CN;Total;2012;R;0.766697143
CN;Total;2013;R;0.717287158
CN;Total;2015;R;0.815027996
GB;Total;1995;R;7.116566801
GB;Total;1996;R;7.49888576
GB;Total;1997;R;7.549806361
GB;Total;2003;R;7.644936352
GB;Total;2004;R;7.827764358
GB;Total;2010;R;8.767314657
GB;Total;2011;R;9.084038191
GB;Total;2012;R;8.696570102
GB;Total;2013;R;7.625332456
GB;Total;2015;R;7.276239419
GB;Total;2016;R;6.48265759
UG;Total;1995;R;8.376950219
UG;Total;1996;R;8.586581626
UG;Total;1997;R;8.861534347
UG;Total;2007;R;8.9702569
UG;Total;2008;R;9.177919339
UG;Total;2009;R;10.29254121
UG;Total;2010;R;9.744615822
UG;Total;2011;R;11.21075831
UG;Total;2012;R;11.76548886
UG;Total;2013;R;10.80558054
UG;Total;2014;R;12.1181647
UG;Total;2016;R;11.30414498
UG;Total;2017;R;11.50204627
UG;Total;2018;R;10.52446028
UG;Total;2019;R;10.65742944
UG;Total;2020;R;9.750552021
UA;Total;1990;R;4.970551619
UA;Total;1991;R;5.145616977
UA;Total;1992;R;6.554385441
UA;Total;1993;R;7.202430165
UA;Total;1994;R;8.25646928
UA;Total;1995;R;8.657509796
UA;Total;1996;R;9.679625931
UA;Total;1997;R;8.430423008
UA;Total;1998;R;8.432750164
UA;Total;1999;R;8.622659224
UA;Total;2000;R;9.046223746
UA;Total;2001;R;10.02858415
UA;Total;2002;R;8.953724563
UA;Total;2003;R;8.492624688
UA;Total;2004;R;7.384975512
UA;Total;2005;R;6.46182538
UA;Total;2006;R;6.346632059
UA;Total;2007;R;5.706725182
UA;Total;2008;R;5.342437112
UA;Total;2009;R;4.872643245
UA;Total;2010;R;4.341361518
UA;Total;2012;R;5.139283719
UA;Total;2014;R;6.306591685
UA;Total;2017;R;6.183730571
UY;Total;1990;R;6.624650518
UY;Total;1991;R;6.194803582
UY;Total;1992;R;5.769610573
UY;Total;1995;R;5.92381233
UY;Total;1996;R;6.312775549
UY;Total;1997;R;7.430833617
UY;Total;1998;R;7.41404043
UY;Total;1999;R;6.529615282
UY;Total;2000;R;6.446299613
UY;Total;2001;R;6.555462369
UY;Total;2002;R;6.94518356
UY;Total;2003;R;5.927198953
UY;Total;2004;R;6.021401264
UY;Total;2005;R;5.719792197
UY;Total;2006;R;6.074451728
UY;Total;2007;R;5.822760571
UY;Total;2008;R;6.61632868
UY;Total;2009;R;6.746921195
UY;Total;2010;R;6.102510871
UY;Total;2011;R;5.906927015
UY;Total;2012;R;7.901804541
UY;Total;2013;R;7.670892738
UY;Total;2014;R;7.881335322
UY;Total;2015;R;8.587306086
UY;Total;2016;R;7.797580647
UY;Total;2017;R;8.234775486
UY;Total;2018;R;12.17641892
UY;Total;2019;R;11.35270187
UY;Total;2020;R;9.701395648
US;Total;1990;R;9.296355416
US;Total;1991;R;9.704981946
US;Total;1992;R;9.24547406
US;Total;1993;R;9.450082346
US;Total;1994;R;8.894864592
US;Total;1995;R;8.148172868
US;Total;1996;R;7.321072322
US;Total;1997;R;6.70117275
US;Total;1998;R;6.16843134
US;Total;1999;R;5.572465698
US;Total;2000;R;5.532621998
US;Total;2001;R;6.68744397
US;Total;2002;R;5.649205955
US;Total;2006;R;5.813090901
US;Total;2007;R;5.697777765
US;Total;2008;R;5.425291053
US;Total;2009;R;5.02729993
US;Total;2010;R;4.764224463
US;Total;2011;R;4.705311441
US;Total;2012;R;4.730549044
US;Total;2013;R;4.525592796
US;Total;2014;R;4.444675653
US;Total;2015;R;4.949851519
US;Total;2016;R;5.390754771
US;Total;2017;R;5.319843387
US;Total;2018;R;5.005865811
US;Total;2019;R;5.065565832
US;Total;2020;R;6.516564201
UZ;Total;1990;R;5.515152772
UZ;Total;1991;R;5.085022827
UZ;Total;1992;R;5.356696577
UZ;Total;1993;R;5.20995954
UZ;Total;1994;R;5.457507951
UZ;Total;1995;R;5.07655796
UZ;Total;1996;R;4.964413166
UZ;Total;1997;R;4.458452992
UZ;Total;1998;R;4.430850586
UZ;Total;1999;R;4.153686227
UZ;Total;2000;R;4.311675173
UZ;Total;2001;R;4.305305674
UZ;Total;2002;R;4.160257851
UZ;Total;2003;R;3.739935234
UZ;Total;2004;R;3.688987804
UZ;Total;2005;R;3.443345706
UZ;Total;2006;R;3.212199104
UZ;Total;2007;R;2.99580466
UZ;Total;2008;R;3.007929097
UZ;Total;2015;R;1.635975634
UZ;Total;2016;R;2.407626572
UZ;Total;2017;R;1.849199559
UZ;Total;2018;R;1.459528926
UZ;Total;2019;R;1.200665278
VA;Total;2009;R;0
VA;Total;2010;R;0
VA;Total;2011;R;0
VA;Total;2012;R;0
VA;Total;2013;R;0
VA;Total;2014;R;0
VA;Total;2015;R;0
VC;Total;1990;R;10.2336053
VC;Total;1991;R;16.70192629
VC;Total;1992;R;16.67577658
VC;Total;1993;R;12.95864342
VC;Total;1994;R;12.03046484
VC;Total;1995;R;18.51114834
VC;Total;1996;R;22.22572072
VC;Total;1997;R;8.34144307
VC;Total;1998;R;22.26200525
VC;Total;1999;R;12.99147203
VC;Total;2000;R;18.55511333
VC;Total;2001;R;11.12213026
